来源	文件	位置	原文	参考译文	填写中文	长度状态
TBL	tbl1.pak	*	Thai Rocket EX			wildcard_utf16
TBL	tbl1.pak	*	Photon Weapon EX			wildcard_utf16
TBL	tbl1.pak	*	Jet Turbine Cannon EX			wildcard_utf16
TBL	tbl1.pak	*	Black Hole Rocket EX			wildcard_utf16
TBL	tbl1.pak	*	Flower EX			wildcard_utf16
TBL	tbl1.pak	*	Super King Flower EX			wildcard_utf16
TBL	tbl1.pak	*	Silver Knight EX			wildcard_utf16
TBL	tbl1.pak	*	Blue Planet EX			wildcard_utf16
TBL	tbl1.pak	*	Empty Warhead EX			wildcard_utf16
TBL	tbl1.pak	*	Yatelasi EX			wildcard_utf16
TBL	tbl1.pak	*	Cannon Fire EX			wildcard_utf16
TBL	tbl1.pak	*	Trumpet EX			wildcard_utf16
TBL	tbl1.pak	*	Passionate Trumpet EX			wildcard_utf16
TBL	tbl1.pak	*	Rainbow Wooden Trumpet EX			wildcard_utf16
TBL	tbl1.pak	*	Plastic Trumpet EX			wildcard_utf16
TBL	tbl1.pak	*	Super Trumpet EX			wildcard_utf16
TBL	tbl1.pak	*	Asterisk Trumpet EX			wildcard_utf16
TBL	tbl1.pak	*	Light Speed Trumpet EX			wildcard_utf16
TBL	tbl1.pak	*	Injection Turbine Trumpet EX			wildcard_utf16
TBL	tbl1.pak	*	Dark Trumpet EX			wildcard_utf16
TBL	tbl1.pak	*	Remembrance Trumpet			wildcard_utf16
TBL	tbl1.pak	*	Meteor Trumpet			wildcard_utf16
TBL	tbl1.pak	*	Watercolor Trumpet			wildcard_utf16
TBL	tbl1.pak	*	Legend Long Trumpet			wildcard_utf16
TBL	tbl1.pak	*	Light Trumpet			wildcard_utf16
TBL	tbl1.pak	*	Ancestral Trumpet			wildcard_utf16
TBL	tbl1.pak	*	Smokin Trumpet			wildcard_utf16
TBL	tbl1.pak	*	Oversized Lollipop EX			wildcard_utf16
TBL	tbl1.pak	*	Choking Red Candy EX			wildcard_utf16
TBL	tbl1.pak	*	Peppermint Lollipop EX			wildcard_utf16
TBL	tbl1.pak	*	Frozen Candy EX			wildcard_utf16
TBL	tbl1.pak	*	Corn Club EX			wildcard_utf16
TBL	tbl1.pak	*	Huge Planck EX			wildcard_utf16
TBL	tbl1.pak	*	Magical Aroma Club EX			wildcard_utf16
TBL	tbl1.pak	*	Huge Force Club EX			wildcard_utf16
TBL	tbl1.pak	*	Hot Chili Candy			wildcard_utf16
TBL	tbl1.pak	*	Red Hot Chili Corn			wildcard_utf16
TBL	tbl1.pak	*	Smoked Fish			wildcard_utf16
TBL	tbl1.pak	*	BQ Skewers			wildcard_utf16
TBL	tbl1.pak	*	Surprised Candy			wildcard_utf16
TBL	tbl1.pak	*	Pound Drum EX			wildcard_utf16
TBL	tbl1.pak	*	Prelude Drum EX			wildcard_utf16
TBL	tbl1.pak	*	Sound Storm Drum EX			wildcard_utf16
TBL	tbl1.pak	*	Shiny Drum EX			wildcard_utf16
TBL	tbl1.pak	*	Rumble Drum EX			wildcard_utf16
TBL	tbl1.pak	*	ZZ Drum EX			wildcard_utf16
TBL	tbl1.pak	*	Crackling Drum EX			wildcard_utf16
TBL	tbl1.pak	*	Frame Drum			wildcard_utf16
TBL	tbl1.pak	*	Dragon Drum			wildcard_utf16
TBL	tbl1.pak	*	Creation Drum			wildcard_utf16
TBL	tbl1.pak	*	Temple Drum			wildcard_utf16
TBL	tbl1.pak	*	Rakshasa Drum			wildcard_utf16
TBL	tbl1.pak	*	Smiling Mask EX			wildcard_utf16
TBL	tbl1.pak	*	Calm Mask EX			wildcard_utf16
TBL	tbl1.pak	*	Vampire Mask EX			wildcard_utf16
TBL	tbl1.pak	*	Joking Mask EX			wildcard_utf16
TBL	tbl1.pak	*	Beast Mask EX			wildcard_utf16
TBL	tbl1.pak	*	Retro Mask EX			wildcard_utf16
TBL	tbl1.pak	*	Enigmatic Mask EX			wildcard_utf16
TBL	tbl1.pak	*	Encompassing Mask EX			wildcard_utf16
TBL	tbl1.pak	*	Mystery Mask EX			wildcard_utf16
TBL	tbl1.pak	*	Enraged Mask			wildcard_utf16
TBL	tbl1.pak	*	Incredible Mask			wildcard_utf16
TBL	tbl1.pak	*	Dragon Mask			wildcard_utf16
TBL	tbl1.pak	*	Wordless Mask			wildcard_utf16
TBL	tbl1.pak	*	Monster Mask			wildcard_utf16
TBL	tbl1.pak	*	Unintentional Mask			wildcard_utf16
TBL	tbl1.pak	*	Practitioner Martial Arts Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U,Practitioner Martial Arts Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U,Practitioner Martial Arts Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Martial Arts Skill Tutor Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U+Martial Arts Skill Tutor Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U+Martial Arts Skill Tutor Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Combat Intructor Gear (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U Combat Intructor Gear (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U Combat Intructor Gear (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Martial Arts Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Martial Arts Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Martial Arts Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	U&Professional Combat Equipment (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Professional Combat Equipment (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Professional Combat Equipment (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	High Quality Martial Arts Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U,High Quality Martial Arts Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U,High Quality Martial Arts Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Enhanced Combat Gear (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Enhanced Combat Gear (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Enhanced Combat Gear (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Jade Battle Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Jade Battle Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Jade Battle Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	U CC Martial Arts Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	CC Martial Arts Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	CC Martial Arts Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Red Lizard Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Red Lizard Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Red Lizard Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Classic CC Martial Arts Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Classic CC Martial Arts Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Classic CC Martial Arts Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Invincible Gear (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Invincible Gear (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Invincible Gear (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Sword Fighting Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Sword Fighting Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Sword Fighting Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Long Combat Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Long Combat Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Long Combat Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Martial Arts Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Martial Arts Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Martial Arts Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	U!Crystal Gem Battle Armor (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Crystal Gem Battle Armor (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Crystal Gem Battle Armor (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Chief Martial Arts Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U+Korin Chief Martial Arts Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U+Korin Chief Martial Arts Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Archer Armor (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Archer Armor (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Archer Armor (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Juggernaut Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Juggernaut Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Juggernaut Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Salted Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Salted Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Salted Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Diamond Combat Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Diamond Combat Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Diamond Combat Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	U Della Army Combat Armor (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Della Army Combat Armor (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Della Army Combat Armor (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Sword Battle Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Sword Battle Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Sword Battle Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Armor of God (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Armor of God (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Armor of God (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Rune Sword (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Rune Sword (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Rune Sword (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Injection New Type Combat Gear (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Injection New Type Combat Gear (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Injection New Type Combat Gear (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Injection New Gear (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Injection New Gear (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Injection New Gear (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Armored Combat Gear (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Armored Combat Gear (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Armored Combat Gear (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Combat Force Gear (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Combat Force Gear (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Combat Force Gear (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Combat Gear (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Combat Gear (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Combat Gear (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Advanced Combat Gear (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Advanced Combat Gear (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Advanced Combat Gear (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Super Combat Gear (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Super Combat Gear (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Super Combat Gear (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Ultimate Combat Gear (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Ultimate Combat Gear (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Ultimate Combat Gear (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Omega Combat Gear (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Omega Combat Gear (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Omega Combat Gear (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Combat Gear + (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Combat Gear + (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Combat Gear + (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Firepower Combat Gear (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Firepower Combat Gear (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Firepower Combat Gear (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Galactic Combat Gear (Top) H			wildcard_utf16
TBL	tbl1.pak	*	Galactic Combat Gear (Pants) H			wildcard_utf16
TBL	tbl1.pak	*	Galactic Combat Gear (Shoes) H			wildcard_utf16
TBL	tbl1.pak	*	Practitioner Spirit Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U&Practitioner Spirit Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U&Practitioner Spirit Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Spirit Skill Tutor Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Spirit Skill Tutor Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Spirit Skill Tutor Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	U!Practitioner Spirit Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Practitioner Spirit Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Practitioner Spirit Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Spirit Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Spirit Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Spirit Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Famous Spirit Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Famous Spirit Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Famous Spirit Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Earth Spirit Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Earth Spirit Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Earth Spirit Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Spirit Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Spirit Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Spirit Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Yin & Yang Spirit Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U!Yin & Yang Spirit Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U!Yin & Yang Spirit Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	CC Spirit Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	CC Spirit Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	CC Spirit Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Spirit Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Spirit Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Spirit Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Classic CC Spirit Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Classic CC Spirit Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Classic CC Spirit Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Turtle Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Turtle Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Turtle Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Sin Crane Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Sin Crane Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Sin Crane Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Spirit Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Spirit Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Korin Spirit Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Flame Spirit Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Flame Spirit Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Flame Spirit Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Galaxy Turtle Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Galaxy Turtle Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Galaxy Turtle Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Star Crane Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Star Crane Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Star Crane Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Purple Battle Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Purple Battle Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Purple Battle Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Phoenix Spirit Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Phoenix Spirit Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Phoenix Spirit Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Raptor Turtle Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U Raptor Turtle Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U Raptor Turtle Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Raptor Crane Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Raptor Crane Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Raptor Crane Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	U Military Turtle Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Military Turtle Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Military Turtle Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Valkyrie Crane Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U!Valkyrie Crane Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U!Valkyrie Crane Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Ultra Turtle Clothes Z (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U!Ultra Turtle Clothes Z (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U!Ultra Turtle Clothes Z (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Immortal Ultra Crane Suit Z (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	U&Immortal Ultra Crane Suit Z (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	U&Immortal Ultra Crane Suit Z (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Novitiate Engineer Kit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	V!Novitiate Engineer Kit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	V!Novitiate Engineer Kit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	V Apprentice Work Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Apprentice Work Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Apprentice Work Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Engineer Kit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Engineer Kit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Engineer Kit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Work Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Work Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Work Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	CC Engineer Kit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	CC Engineer Kit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	CC Engineer Kit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Gunslinger Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Gunslinger Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Gunslinger Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Pilot Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Pilot Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Pilot Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Dragon Work Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Dragon Work Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Dragon Work Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	V Dragonhide Engineer Kit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Dragonhide Engineer Kit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Dragonhide Engineer Kit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Flame Work Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Flame Work Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Flame Work Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Meteor Gunmen Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	V Meteor Gunmen Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	V Meteor Gunmen Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Space Pilot Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Space Pilot Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Space Pilot Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Phoenix Work Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Phoenix Work Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Phoenix Work Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	V!True Dragon Warrior Gear (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	V#True Dragon Warrior Gear (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	V#True Dragon Warrior Gear (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	V!Della Army Pilot Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Della Army Pilot Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Della Army Pilot Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Soul Work Clothes (Top)			wildcard_utf16
TBL	tbl1.pak	*	Soul Work Clothes (Pants)			wildcard_utf16
TBL	tbl1.pak	*	Soul Work Clothes (Shoes)			wildcard_utf16
TBL	tbl1.pak	*	Gunslinger Clothes Z (Top)			wildcard_utf16
TBL	tbl1.pak	*	Gunslinger Clothes Z( Pants)			wildcard_utf16
TBL	tbl1.pak	*	Gunslinger Clothes Z (Shoes)			wildcard_utf16
TBL	tbl1.pak	*	Oracle Gear (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Oracle Gear (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Oracle Gear (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	God Pilot Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	God Pilot Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	God Pilot Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Bullet Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Bullet Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Bullet Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Special Injected Pilot Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Special Injected Pilot Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Special Injected Pilot Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Practitioner Battle Armor (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Practitioner Battle Armor (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Practitioner Battle Armor (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Requiem Battle Armor (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Requiem Battle Armor (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Requiem Battle Armor (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Practitioner Magic Bucket Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	V,Practitioner Magic Bucket Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	V,Practitioner Magic Bucket Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Battle Armor (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Battle Armor (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Battle Armor (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Keeper Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Keeper Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Keeper Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Wind of War Armor (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Wind of War Armor (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Wind of War Armor (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Bucket Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Bucket Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Bucket Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Gale Magic Bucket Suit (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	V!Gale Magic Bucket Suit (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	V!Gale Magic Bucket Suit (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Dark Battle Armor (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Dark Battle Armor (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Dark Battle Armor (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Magic Thunder Clothes (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	V Magic Thunder Clothes (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	V Magic Thunder Clothes (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Shadowless Soldier (Top) EX			wildcard_utf16
TBL	tbl1.pak	*	Shadowless Soldier (Pants) EX			wildcard_utf16
TBL	tbl1.pak	*	Shadowless Soldier (Shoes) EX			wildcard_utf16
TBL	tbl1.pak	*	Devil Fighting Suit (Top) EX			wildcard_utf16
